:START_ID,:END_ID,:TYPE,source_file,evidence,category
大熊猫,河南,RELATED_TO,D:\panda\docs\熊猫知识\[202108191636]大熊猫奇妙课堂大熊猫的家.md,至清末时山西、河南、云南、湖北、贵州等省分布的大熊猫已基本绝迹。,熊猫知识
大熊猫,云南,RELATED_TO,D:\panda\docs\熊猫知识\[202108191636]大熊猫奇妙课堂大熊猫的家.md,至清末时山西、河南、云南、湖北、贵州等省分布的大熊猫已基本绝迹。,熊猫知识
大熊猫,湖北,RELATED_TO,D:\panda\docs\熊猫知识\[202108191636]大熊猫奇妙课堂大熊猫的家.md,至清末时山西、河南、云南、湖北、贵州等省分布的大熊猫已基本绝迹。,熊猫知识
大熊猫,贵州,RELATED_TO,D:\panda\docs\熊猫知识\[202108191636]大熊猫奇妙课堂大熊猫的家.md,至清末时山西、河南、云南、湖北、贵州等省分布的大熊猫已基本绝迹。,熊猫知识
大熊猫,1864只,RELATED_TO,D:\panda\docs\熊猫知识\[202108191636]大熊猫奇妙课堂大熊猫的家.md,据野外调查显示，截至目前，我国大熊猫野生种群增至1864只。,熊猫知识
大熊猫,1800多只,RELATED_TO,D:\panda\docs\熊猫知识\[202108191636]大熊猫奇妙课堂大熊猫的家.md,大熊猫野外种群数量达到1800多只，受威胁程度等级由濒危降为易危。,熊猫知识
大熊猫,1万公顷,RELATED_TO,D:\panda\docs\熊猫知识\[202108191636]大熊猫奇妙课堂大熊猫的家.md,一是森林砍伐，大熊猫栖息地每年的采伐面积达到至少1万公顷，其栖息地快速在消失。,熊猫知识
大熊猫栖息地,四川省,RELATED_TO,D:\panda\docs\熊猫知识\[202108191636]大熊猫奇妙课堂大熊猫的家.md,中国大熊猫栖息地主要位于中国四川省境内，分布于川西高原东部的的岷山、邛崃山、大相岭、小相岭、凉山以及秦岭等6块狭长地带，横跨川、陕、甘三省境内，整个栖息地面积超过2万平方公里。,熊猫知识
大熊猫栖息地,川西高原东部,RELATED_TO,D:\panda\docs\熊猫知识\[202108191636]大熊猫奇妙课堂大熊猫的家.md,中国大熊猫栖息地主要位于中国四川省境内，分布于川西高原东部的的岷山、邛崃山、大相岭、小相岭、凉山以及秦岭等6块狭长地带，横跨川、陕、甘三省境内，整个栖息地面积超过2万平方公里。,熊猫知识
大熊猫栖息地,2万平方公里,RELATED_TO,D:\panda\docs\熊猫知识\[202108191636]大熊猫奇妙课堂大熊猫的家.md,中国大熊猫栖息地主要位于中国四川省境内，分布于川西高原东部的的岷山、邛崃山、大相岭、小相岭、凉山以及秦岭等6块狭长地带，横跨川、陕、甘三省境内，整个栖息地面积超过2万平方公里。,熊猫知识
川西山地,5000-6000种,RELATED_TO,D:\panda\docs\熊猫知识\[202108191636]大熊猫奇妙课堂大熊猫的家.md,川西山地植物区系起源古老，主要分布六种植被类型，植被种类约5000-6000种，具有较多的特有种属和孑遗植物，如鸽子树、水杉等，杜鹃花科、竹科和兰科呈现丰富的多样性。,熊猫知识
川西山地,鸽子树,RELATED_TO,D:\panda\docs\熊猫知识\[202108191636]大熊猫奇妙课堂大熊猫的家.md,川西山地植物区系起源古老，主要分布六种植被类型，植被种类约5000-6000种，具有较多的特有种属和孑遗植物，如鸽子树、水杉等，杜鹃花科、竹科和兰科呈现丰富的多样性。,熊猫知识
川西山地,水杉,RELATED_TO,D:\panda\docs\熊猫知识\[202108191636]大熊猫奇妙课堂大熊猫的家.md,川西山地植物区系起源古老，主要分布六种植被类型，植被种类约5000-6000种，具有较多的特有种属和孑遗植物，如鸽子树、水杉等，杜鹃花科、竹科和兰科呈现丰富的多样性。,熊猫知识
川西山地,杜鹃花科,RELATED_TO,D:\panda\docs\熊猫知识\[202108191636]大熊猫奇妙课堂大熊猫的家.md,川西山地植物区系起源古老，主要分布六种植被类型，植被种类约5000-6000种，具有较多的特有种属和孑遗植物，如鸽子树、水杉等，杜鹃花科、竹科和兰科呈现丰富的多样性。,熊猫知识
川西山地,竹科,RELATED_TO,D:\panda\docs\熊猫知识\[202108191636]大熊猫奇妙课堂大熊猫的家.md,川西山地植物区系起源古老，主要分布六种植被类型，植被种类约5000-6000种，具有较多的特有种属和孑遗植物，如鸽子树、水杉等，杜鹃花科、竹科和兰科呈现丰富的多样性。,熊猫知识
川西山地,兰科,RELATED_TO,D:\panda\docs\熊猫知识\[202108191636]大熊猫奇妙课堂大熊猫的家.md,川西山地植物区系起源古老，主要分布六种植被类型，植被种类约5000-6000种，具有较多的特有种属和孑遗植物，如鸽子树、水杉等，杜鹃花科、竹科和兰科呈现丰富的多样性。,熊猫知识
大熊猫,金丝猴,RELATED_TO,D:\panda\docs\熊猫知识\[202108211030]大熊猫奇妙课堂大熊猫的邻居们.md,与大熊猫共同生活在同一片栖息地的动物朋友有金丝猴，小熊猫，牛羚，红腹锦鸡，黑熊等。,熊猫知识
大熊猫,小熊猫,RELATED_TO,D:\panda\docs\熊猫知识\[202108211030]大熊猫奇妙课堂大熊猫的邻居们.md,与大熊猫共同生活在同一片栖息地的动物朋友有金丝猴，小熊猫，牛羚，红腹锦鸡，黑熊等。,熊猫知识
大熊猫,牛羚,RELATED_TO,D:\panda\docs\熊猫知识\[202108211030]大熊猫奇妙课堂大熊猫的邻居们.md,与大熊猫共同生活在同一片栖息地的动物朋友有金丝猴，小熊猫，牛羚，红腹锦鸡，黑熊等。,熊猫知识
大熊猫,红腹锦鸡,RELATED_TO,D:\panda\docs\熊猫知识\[202108211030]大熊猫奇妙课堂大熊猫的邻居们.md,与大熊猫共同生活在同一片栖息地的动物朋友有金丝猴，小熊猫，牛羚，红腹锦鸡，黑熊等。,熊猫知识
大熊猫,黑熊,RELATED_TO,D:\panda\docs\熊猫知识\[202108211030]大熊猫奇妙课堂大熊猫的邻居们.md,与大熊猫共同生活在同一片栖息地的动物朋友有金丝猴，小熊猫，牛羚，红腹锦鸡，黑熊等。,熊猫知识
大熊猫,珙桐,RELATED_TO,D:\panda\docs\熊猫知识\[202108211030]大熊猫奇妙课堂大熊猫的邻居们.md,大熊猫的伴生植物有珙桐、宝兴杜鹃、蓉城竹、篌竹等。,熊猫知识
大熊猫,宝兴杜鹃,RELATED_TO,D:\panda\docs\熊猫知识\[202108211030]大熊猫奇妙课堂大熊猫的邻居们.md,大熊猫的伴生植物有珙桐、宝兴杜鹃、蓉城竹、篌竹等。,熊猫知识
大熊猫,蓉城竹,RELATED_TO,D:\panda\docs\熊猫知识\[202108211030]大熊猫奇妙课堂大熊猫的邻居们.md,大熊猫的伴生植物有珙桐、宝兴杜鹃、蓉城竹、篌竹等。,熊猫知识
大熊猫,篌竹,RELATED_TO,D:\panda\docs\熊猫知识\[202108211030]大熊猫奇妙课堂大熊猫的邻居们.md,大熊猫的伴生植物有珙桐、宝兴杜鹃、蓉城竹、篌竹等。,熊猫知识
大熊猫,金猫,RELATED_TO,D:\panda\docs\熊猫知识\[202108211030]大熊猫奇妙课堂大熊猫的邻居们.md,尽管大熊猫与世无争，但在它的栖息领域里，还是有一些与它们为敌的动物，如金猫、豹、豺、黄喉貂等，这些掠食性动物通常只对大熊猫中的幼仔和病弱年老者具有一定的威胁，对成年的健康大熊猫来说，基本没有什么伤害。,熊猫知识
大熊猫,黄喉貂,RELATED_TO,D:\panda\docs\熊猫知识\[202108211030]大熊猫奇妙课堂大熊猫的邻居们.md,尽管大熊猫与世无争，但在它的栖息领域里，还是有一些与它们为敌的动物，如金猫、豹、豺、黄喉貂等，这些掠食性动物通常只对大熊猫中的幼仔和病弱年老者具有一定的威胁，对成年的健康大熊猫来说，基本没有什么伤害。,熊猫知识
川金丝猴,大熊猫,RELATED_TO,D:\panda\docs\熊猫知识\[202108211030]大熊猫奇妙课堂大熊猫的邻居们.md,川金丝猴……同时也给视觉差的大熊猫提供了警戒的情报。,熊猫知识
大熊猫,枯萎的竹叶,RELATED_TO,D:\panda\docs\熊猫知识\[202108211030]大熊猫奇妙课堂大熊猫的邻居们.md,羚牛……在冬季它们还吃大熊猫不吃已枯萎的竹叶。,熊猫知识
大熊猫,竹子,RELATED_TO,D:\panda\docs\熊猫知识\[202108211030]大熊猫奇妙课堂大熊猫的邻居们.md,竹子既是大熊猫的主要食物，也是它的伴生动物。,熊猫知识
羚牛,秦岭山脉,RELATED_TO,D:\panda\docs\熊猫知识\[202108211030]大熊猫奇妙课堂大熊猫的邻居们.md,羚牛又叫扭角羚，主要分布在我国的西南山区和秦岭山脉，数量稀少，中国仅存数千头，是我国的一级保护动物。,熊猫知识
羚牛,西南山区,RELATED_TO,D:\panda\docs\熊猫知识\[202108211030]大熊猫奇妙课堂大熊猫的邻居们.md,羚牛又叫扭角羚，主要分布在我国的西南山区和秦岭山脉，数量稀少，中国仅存数千头，是我国的一级保护动物。,熊猫知识
红腹锦鸡,秦岭地区,RELATED_TO,D:\panda\docs\熊猫知识\[202108211030]大熊猫奇妙课堂大熊猫的邻居们.md,红腹锦鸡主要分布在中国甘肃和陕西南部的秦岭地区,熊猫知识
红腹锦鸡,甘肃,RELATED_TO,D:\panda\docs\熊猫知识\[202108211030]大熊猫奇妙课堂大熊猫的邻居们.md,红腹锦鸡主要分布在中国甘肃和陕西南部的秦岭地区,熊猫知识
红腹锦鸡,陕西南部,RELATED_TO,D:\panda\docs\熊猫知识\[202108211030]大熊猫奇妙课堂大熊猫的邻居们.md,红腹锦鸡主要分布在中国甘肃和陕西南部的秦岭地区,熊猫知识
川金丝猴,四川,RELATED_TO,D:\panda\docs\熊猫知识\[202108211030]大熊猫奇妙课堂大熊猫的邻居们.md,川金丝猴主要分布在四川、陕西、甘肃、湖北境内。,熊猫知识
川金丝猴,陕西,RELATED_TO,D:\panda\docs\熊猫知识\[202108211030]大熊猫奇妙课堂大熊猫的邻居们.md,川金丝猴主要分布在四川、陕西、甘肃、湖北境内。,熊猫知识
川金丝猴,甘肃,RELATED_TO,D:\panda\docs\熊猫知识\[202108211030]大熊猫奇妙课堂大熊猫的邻居们.md,川金丝猴主要分布在四川、陕西、甘肃、湖北境内。,熊猫知识
川金丝猴,湖北,RELATED_TO,D:\panda\docs\熊猫知识\[202108211030]大熊猫奇妙课堂大熊猫的邻居们.md,川金丝猴主要分布在四川、陕西、甘肃、湖北境内。,熊猫知识
大熊猫,食肉目,RELATED_TO,D:\panda\docs\熊猫知识\[202108211030]大熊猫奇妙课堂大熊猫的邻居们.md,小熊猫……虽然小熊猫和大熊猫亲缘关系较远，两种动物同属食肉动物，但却以食素为主，主食为竹子。,熊猫知识
小熊猫,食肉目,RELATED_TO,D:\panda\docs\熊猫知识\[202108211030]大熊猫奇妙课堂大熊猫的邻居们.md,小熊猫……虽然小熊猫和大熊猫亲缘关系较远，两种动物同属食肉动物，但却以食素为主，主食为竹子。,熊猫知识
大熊猫,大熊猫,RELATED_TO,D:\panda\docs\熊猫知识\[202108211030]大熊猫奇妙课堂大熊猫的邻居们.md,大熊猫作为“伞护种”……为整个栖息地生物多样性的保护，做出了重大贡献。,熊猫知识
野生大熊猫,衰老,RELATED_TO,D:\panda\docs\熊猫知识\[202108281000]大熊猫奇妙课堂大熊猫野外救助科普知识.md,中国大熊猫保护研究中心利用先进的技术和设备积极开展野外大熊猫线的工作先后成功抢救100余只衰老、病饿、受伤的野生大熊猫,熊猫知识
野生大熊猫,病饿,RELATED_TO,D:\panda\docs\熊猫知识\[202108281000]大熊猫奇妙课堂大熊猫野外救助科普知识.md,中国大熊猫保护研究中心利用先进的技术和设备积极开展野外大熊猫线的工作先后成功抢救100余只衰老、病饿、受伤的野生大熊猫,熊猫知识
野生大熊猫,受伤,RELATED_TO,D:\panda\docs\熊猫知识\[202108281000]大熊猫奇妙课堂大熊猫野外救助科普知识.md,中国大熊猫保护研究中心利用先进的技术和设备积极开展野外大熊猫线的工作先后成功抢救100余只衰老、病饿、受伤的野生大熊猫,熊猫知识
野生大熊猫,失血,RELATED_TO,D:\panda\docs\熊猫知识\[202108281000]大熊猫奇妙课堂大熊猫野外救助科普知识.md,在野生大熊猫的抢救工作中，如果碰到救治失血、休克、败血症、肾衰竭、严重贫血等病危大熊猫时，输血治疗就显得尤为重要,熊猫知识
野生大熊猫,休克,RELATED_TO,D:\panda\docs\熊猫知识\[202108281000]大熊猫奇妙课堂大熊猫野外救助科普知识.md,在野生大熊猫的抢救工作中，如果碰到救治失血、休克、败血症、肾衰竭、严重贫血等病危大熊猫时，输血治疗就显得尤为重要,熊猫知识
野生大熊猫,败血症,RELATED_TO,D:\panda\docs\熊猫知识\[202108281000]大熊猫奇妙课堂大熊猫野外救助科普知识.md,在野生大熊猫的抢救工作中，如果碰到救治失血、休克、败血症、肾衰竭、严重贫血等病危大熊猫时，输血治疗就显得尤为重要,熊猫知识
野生大熊猫,肾衰竭,RELATED_TO,D:\panda\docs\熊猫知识\[202108281000]大熊猫奇妙课堂大熊猫野外救助科普知识.md,在野生大熊猫的抢救工作中，如果碰到救治失血、休克、败血症、肾衰竭、严重贫血等病危大熊猫时，输血治疗就显得尤为重要,熊猫知识
野生大熊猫,严重贫血,RELATED_TO,D:\panda\docs\熊猫知识\[202108281000]大熊猫奇妙课堂大熊猫野外救助科普知识.md,在野生大熊猫的抢救工作中，如果碰到救治失血、休克、败血症、肾衰竭、严重贫血等病危大熊猫时，输血治疗就显得尤为重要,熊猫知识
大熊猫体外伤,熊猫相互之间打斗,RELATED_TO,D:\panda\docs\熊猫知识\[202108281000]大熊猫奇妙课堂大熊猫野外救助科普知识.md,大熊猫的体外伤多由熊猫相互之间打斗所导致,熊猫知识
大熊猫麻醉前,24小时,RELATED_TO,D:\panda\docs\熊猫知识\[202108281000]大熊猫奇妙课堂大熊猫野外救助科普知识.md,在给大熊猫麻醉前，尽量禁食24小时、禁水12小时,熊猫知识
大熊猫麻醉前,12小时,RELATED_TO,D:\panda\docs\熊猫知识\[202108281000]大熊猫奇妙课堂大熊猫野外救助科普知识.md,在给大熊猫麻醉前，尽量禁食24小时、禁水12小时,熊猫知识
大熊猫,下颈部,RELATED_TO,D:\panda\docs\熊猫知识\[202108281000]大熊猫奇妙课堂大熊猫野外救助科普知识.md,采血部位一般就会选择下颈部和前肢内侧,熊猫知识
大熊猫,前肢内侧,RELATED_TO,D:\panda\docs\熊猫知识\[202108281000]大熊猫奇妙课堂大熊猫野外救助科普知识.md,采血部位一般就会选择下颈部和前肢内侧,熊猫知识
大熊猫,下颈部被毛相对稀疏、皮肤柔软、血管较粗、血管会膨胀,RELATED_TO,D:\panda\docs\熊猫知识\[202108281000]大熊猫奇妙课堂大熊猫野外救助科普知识.md,下颈部被毛相对稀疏、皮肤柔软、血管较粗、血管会膨胀，用手指可以探摸到静脉血管,熊猫知识
大熊猫下颈部,用手指可以探摸到静脉血管,RELATED_TO,D:\panda\docs\熊猫知识\[202108281000]大熊猫奇妙课堂大熊猫野外救助科普知识.md,下颈部被毛相对稀疏、皮肤柔软、血管较粗、血管会膨胀，用手指可以探摸到静脉血管,熊猫知识
大熊猫,毛皮比较厚实,RELATED_TO,D:\panda\docs\熊猫知识\[202108281000]大熊猫奇妙课堂大熊猫野外救助科普知识.md,大熊猫的血液采集，需要经验丰富、基本功扎实的兽医来完成。因为大熊猫的毛皮比较厚实，与人相比，探摸静脉是非常困难的,熊猫知识
大熊猫,探摸静脉非常困难,RELATED_TO,D:\panda\docs\熊猫知识\[202108281000]大熊猫奇妙课堂大熊猫野外救助科普知识.md,大熊猫的血液采集，需要经验丰富、基本功扎实的兽医来完成。因为大熊猫的毛皮比较厚实，与人相比，探摸静脉是非常困难的,熊猫知识
输血治疗,补充循环血容量,RELATED_TO,D:\panda\docs\熊猫知识\[202108281000]大熊猫奇妙课堂大熊猫野外救助科普知识.md,输血对受血机体能起到补充循环血容量、维持正常血液循环的作用，还能促进机体各器官系统机能的改善,熊猫知识
输血治疗,维持正常血液循环,RELATED_TO,D:\panda\docs\熊猫知识\[202108281000]大熊猫奇妙课堂大熊猫野外救助科普知识.md,输血对受血机体能起到补充循环血容量、维持正常血液循环的作用，还能促进机体各器官系统机能的改善,熊猫知识
输血治疗,促进机体各器官系统机能的改善,RELATED_TO,D:\panda\docs\熊猫知识\[202108281000]大熊猫奇妙课堂大熊猫野外救助科普知识.md,输血对受血机体能起到补充循环血容量、维持正常血液循环的作用，还能促进机体各器官系统机能的改善,熊猫知识
野生动物输血研究,试验研究的初级阶段,RELATED_TO,D:\panda\docs\熊猫知识\[202108281000]大熊猫奇妙课堂大熊猫野外救助科普知识.md,野生动物的输血研究，客观上由于病例少，血源困难，有关配血和输血方面的基础研究还不够，所以仅处于试验研究的初级阶段,熊猫知识
大熊猫野外救助,听诊器,RELATED_TO,D:\panda\docs\熊猫知识\[202108281000]大熊猫奇妙课堂大熊猫野外救助科普知识.md,为大熊猫抢救治疗的工具和人所需要的工具是一样，比如：听诊器、手术刀、手术剪、血管钳等,熊猫知识
大熊猫野外救助,手术刀,RELATED_TO,D:\panda\docs\熊猫知识\[202108281000]大熊猫奇妙课堂大熊猫野外救助科普知识.md,为大熊猫抢救治疗的工具和人所需要的工具是一样，比如：听诊器、手术刀、手术剪、血管钳等,熊猫知识
大熊猫野外救助,手术剪,RELATED_TO,D:\panda\docs\熊猫知识\[202108281000]大熊猫奇妙课堂大熊猫野外救助科普知识.md,为大熊猫抢救治疗的工具和人所需要的工具是一样，比如：听诊器、手术刀、手术剪、血管钳等,熊猫知识
大熊猫野外救助,血管钳,RELATED_TO,D:\panda\docs\熊猫知识\[202108281000]大熊猫奇妙课堂大熊猫野外救助科普知识.md,为大熊猫抢救治疗的工具和人所需要的工具是一样，比如：听诊器、手术刀、手术剪、血管钳等,熊猫知识
大熊猫野外救助,交通工具,RELATED_TO,D:\panda\docs\熊猫知识\[202108281000]大熊猫奇妙课堂大熊猫野外救助科普知识.md,还需要配备能够应对复杂环境状况的交通工具、抢救笼、固定绳索、麻醉枪、氧气瓶、麻醉剂等急救设备、材料和药品,熊猫知识
大熊猫野外救助,抢救笼,RELATED_TO,D:\panda\docs\熊猫知识\[202108281000]大熊猫奇妙课堂大熊猫野外救助科普知识.md,还需要配备能够应对复杂环境状况的交通工具、抢救笼、固定绳索、麻醉枪、氧气瓶、麻醉剂等急救设备、材料和药品,熊猫知识
大熊猫野外救助,固定绳索,RELATED_TO,D:\panda\docs\熊猫知识\[202108281000]大熊猫奇妙课堂大熊猫野外救助科普知识.md,还需要配备能够应对复杂环境状况的交通工具、抢救笼、固定绳索、麻醉枪、氧气瓶、麻醉剂等急救设备、材料和药品,熊猫知识
大熊猫野外救助,麻醉枪,RELATED_TO,D:\panda\docs\熊猫知识\[202108281000]大熊猫奇妙课堂大熊猫野外救助科普知识.md,还需要配备能够应对复杂环境状况的交通工具、抢救笼、固定绳索、麻醉枪、氧气瓶、麻醉剂等急救设备、材料和药品,熊猫知识
大熊猫野外救助,氧气瓶,RELATED_TO,D:\panda\docs\熊猫知识\[202108281000]大熊猫奇妙课堂大熊猫野外救助科普知识.md,还需要配备能够应对复杂环境状况的交通工具、抢救笼、固定绳索、麻醉枪、氧气瓶、麻醉剂等急救设备、材料和药品,熊猫知识
大熊猫野外救助,麻醉剂,RELATED_TO,D:\panda\docs\熊猫知识\[202108281000]大熊猫奇妙课堂大熊猫野外救助科普知识.md,还需要配备能够应对复杂环境状况的交通工具、抢救笼、固定绳索、麻醉枪、氧气瓶、麻醉剂等急救设备、材料和药品,熊猫知识
大熊猫,肌肉注射麻醉,RELATED_TO,D:\panda\docs\熊猫知识\[202108281000]大熊猫奇妙课堂大熊猫野外救助科普知识.md,通常，兽医采用肌肉注射麻醉的方式对大熊猫来进行麻醉；如果需要长时间做手术，则会使用吸入麻醉机做维持和补充麻醉,熊猫知识
大熊猫外科手术,吸入麻醉机,RELATED_TO,D:\panda\docs\熊猫知识\[202108281000]大熊猫奇妙课堂大熊猫野外救助科普知识.md,通常，兽医采用肌肉注射麻醉的方式对大熊猫来进行麻醉；如果需要长时间做手术，则会使用吸入麻醉机做维持和补充麻醉,熊猫知识
兽医,输液治疗,RELATED_TO,D:\panda\docs\熊猫知识\[202108281000]大熊猫奇妙课堂大熊猫野外救助科普知识.md,在为大熊猫治疗时，为了减少麻醉剂对大熊猫身体产生负面影响，兽医只有在特殊的情况下才会使用麻醉剂(如输液治疗、外科手术等),熊猫知识
兽医,外科手术,RELATED_TO,D:\panda\docs\熊猫知识\[202108281000]大熊猫奇妙课堂大熊猫野外救助科普知识.md,在为大熊猫治疗时，为了减少麻醉剂对大熊猫身体产生负面影响，兽医只有在特殊的情况下才会使用麻醉剂(如输液治疗、外科手术等),熊猫知识
大熊猫常用麻醉剂,人类常用麻醉剂,RELATED_TO,D:\panda\docs\熊猫知识\[202108281000]大熊猫奇妙课堂大熊猫野外救助科普知识.md,大熊猫常用麻醉剂和人类是差不多，只是使用剂量不同,熊猫知识
大熊猫与人类麻醉剂,剂量不同,RELATED_TO,D:\panda\docs\熊猫知识\[202108281000]大熊猫奇妙课堂大熊猫野外救助科普知识.md,大熊猫常用麻醉剂和人类是差不多，只是使用剂量不同,熊猫知识
饲养员,非麻醉情况下接受日常治疗和常规检查,RELATED_TO,D:\panda\docs\熊猫知识\[202108281000]大熊猫奇妙课堂大熊猫野外救助科普知识.md,饲养员也会科学的训练大熊猫在非麻醉情况下接受日常治疗和常规检查,熊猫知识
大熊猫,20世纪70年代,RELATED_TO,D:\panda\docs\熊猫知识\[202108312109]大熊猫奇妙课堂五一棚.md,20世纪70年代，科学家们在海拔2520米 卧龙自然保护区臭水沟一带搭建几顶窝棚，建立了世界上第一个大熊猫野外生态观察站,熊猫知识
卧龙自然保护区臭水沟大熊猫野外生态观察站,大熊猫,RELATED_TO,D:\panda\docs\熊猫知识\[202108312109]大熊猫奇妙课堂五一棚.md,因为观察站的帐篷距离水源地有51步台阶，于是取名“五一棚”,熊猫知识
卧龙自然保护区,青藏高原,RELATED_TO,D:\panda\docs\熊猫知识\[202108312109]大熊猫奇妙课堂五一棚.md,卧龙自然保护区位于青藏高原向四川盆地的过渡地带,熊猫知识
卧龙自然保护区,四川盆地,RELATED_TO,D:\panda\docs\熊猫知识\[202108312109]大熊猫奇妙课堂五一棚.md,卧龙自然保护区位于青藏高原向四川盆地的过渡地带,熊猫知识
卧龙自然保护区,木江坪,RELATED_TO,D:\panda\docs\熊猫知识\[202108312109]大熊猫奇妙课堂五一棚.md,从沟口海拔不足1200米的木江坪，到保护区的最高峰——海拔6250米的四姑娘山，直线距离不过50千米，海拔高度却相差5000多米,熊猫知识
卧龙自然保护区,四姑娘山,RELATED_TO,D:\panda\docs\熊猫知识\[202108312109]大熊猫奇妙课堂五一棚.md,从沟口海拔不足1200米的木江坪，到保护区的最高峰——海拔6250米的四姑娘山，直线距离不过50千米，海拔高度却相差5000多米,熊猫知识
卧龙自然保护区,150只,RELATED_TO,D:\panda\docs\熊猫知识\[202108312109]大熊猫奇妙课堂五一棚.md,大约有150只野生大熊猫生活在这片神秘的山林里,熊猫知识
五一棚周边区域,18只,RELATED_TO,D:\panda\docs\熊猫知识\[202108312109]大熊猫奇妙课堂五一棚.md,当时大约有18只野生大熊猫生活在这个区域,熊猫知识
五一棚附近,珍珍,RELATED_TO,D:\panda\docs\熊猫知识\[202108312109]大熊猫奇妙课堂五一棚.md,中外专家在五一棚附近，先后捕捉到“珍珍”、“龙龙”、“宁宁”、“憨憨”、“威威”和“貔貅”等6只不同年龄段的大熊猫,熊猫知识
五一棚附近,龙龙,RELATED_TO,D:\panda\docs\熊猫知识\[202108312109]大熊猫奇妙课堂五一棚.md,中外专家在五一棚附近，先后捕捉到“珍珍”、“龙龙”、“宁宁”、“憨憨”、“威威”和“貔貅”等6只不同年龄段的大熊猫,熊猫知识
五一棚附近,宁宁,RELATED_TO,D:\panda\docs\熊猫知识\[202108312109]大熊猫奇妙课堂五一棚.md,中外专家在五一棚附近，先后捕捉到“珍珍”、“龙龙”、“宁宁”、“憨憨”、“威威”和“貔貅”等6只不同年龄段的大熊猫,熊猫知识
五一棚附近,憨憨,RELATED_TO,D:\panda\docs\熊猫知识\[202108312109]大熊猫奇妙课堂五一棚.md,中外专家在五一棚附近，先后捕捉到“珍珍”、“龙龙”、“宁宁”、“憨憨”、“威威”和“貔貅”等6只不同年龄段的大熊猫,熊猫知识
五一棚附近,威威,RELATED_TO,D:\panda\docs\熊猫知识\[202108312109]大熊猫奇妙课堂五一棚.md,中外专家在五一棚附近，先后捕捉到“珍珍”、“龙龙”、“宁宁”、“憨憨”、“威威”和“貔貅”等6只不同年龄段的大熊猫,熊猫知识
五一棚附近,大熊猫,RELATED_TO,D:\panda\docs\熊猫知识\[202108312109]大熊猫奇妙课堂五一棚.md,中外专家在五一棚附近，先后捕捉到“珍珍”、“龙龙”、“宁宁”、“憨憨”、“威威”和“貔貅”等6只不同年龄段的大熊猫,熊猫知识
大熊猫,20世纪80年代,RELATED_TO,D:\panda\docs\熊猫知识\[202108312109]大熊猫奇妙课堂五一棚.md,20世纪80年代，五一棚已成为享誉中外的“帐篷学校”,熊猫知识
中国大熊猫科研保护事业,大熊猫,RELATED_TO,D:\panda\docs\熊猫知识\[202108312109]大熊猫奇妙课堂五一棚.md,中国的最早的大熊猫科研保护事业从五一棚开始,熊猫知识
中国大熊猫保护研究中心,英雄沟,RELATED_TO,D:\panda\docs\熊猫知识\[202108312109]大熊猫奇妙课堂五一棚.md,距离五一棚不远的英雄沟，是熊猫中心最早的饲养场，主要用于野外救护和饲养老、弱、病、残的大熊猫,熊猫知识
大熊猫,消化系统,RELATED_TO,D:\panda\docs\熊猫知识\[202109021950]大熊猫奇妙课堂大熊猫的病历本.md,大熊猫的内科疾病主要表现在消化系统、呼吸系统、泌尿系统、神经系统、造血系统等。,熊猫知识
大熊猫,呼吸系统,RELATED_TO,D:\panda\docs\熊猫知识\[202109021950]大熊猫奇妙课堂大熊猫的病历本.md,大熊猫的内科疾病主要表现在消化系统、呼吸系统、泌尿系统、神经系统、造血系统等。,熊猫知识
大熊猫,泌尿系统,RELATED_TO,D:\panda\docs\熊猫知识\[202109021950]大熊猫奇妙课堂大熊猫的病历本.md,大熊猫的内科疾病主要表现在消化系统、呼吸系统、泌尿系统、神经系统、造血系统等。,熊猫知识
大熊猫,神经系统,RELATED_TO,D:\panda\docs\熊猫知识\[202109021950]大熊猫奇妙课堂大熊猫的病历本.md,大熊猫的内科疾病主要表现在消化系统、呼吸系统、泌尿系统、神经系统、造血系统等。,熊猫知识
大熊猫,造血系统,RELATED_TO,D:\panda\docs\熊猫知识\[202109021950]大熊猫奇妙课堂大熊猫的病历本.md,大熊猫的内科疾病主要表现在消化系统、呼吸系统、泌尿系统、神经系统、造血系统等。,熊猫知识
大熊猫,急性胃肠炎,RELATED_TO,D:\panda\docs\熊猫知识\[202109021950]大熊猫奇妙课堂大熊猫的病历本.md,最常见的疾病有急性胃肠炎、慢性胃肠炎、感冒、肺炎等；对大熊猫生命安全最具有威胁的疾病主要包括：中暑、肠梗阻、肠钮转、肠套叠、急性胰腺炎、肾功能衰竭等。,熊猫知识
大熊猫,慢性胃肠炎,RELATED_TO,D:\panda\docs\熊猫知识\[202109021950]大熊猫奇妙课堂大熊猫的病历本.md,最常见的疾病有急性胃肠炎、慢性胃肠炎、感冒、肺炎等；对大熊猫生命安全最具有威胁的疾病主要包括：中暑、肠梗阻、肠钮转、肠套叠、急性胰腺炎、肾功能衰竭等。,熊猫知识
大熊猫,感冒,RELATED_TO,D:\panda\docs\熊猫知识\[202109021950]大熊猫奇妙课堂大熊猫的病历本.md,最常见的疾病有急性胃肠炎、慢性胃肠炎、感冒、肺炎等；对大熊猫生命安全最具有威胁的疾病主要包括：中暑、肠梗阻、肠钮转、肠套叠、急性胰腺炎、肾功能衰竭等。,熊猫知识
