:START_ID,:END_ID,:TYPE,source_file,evidence
金丝猴,丝状地衣松萝,RELATED_TO,D:\anyclaw\docs\熊猫知识\【熊猫知识】大熊猫的朋友 - 成都大熊猫繁育研究基地.md,它们在熊猫家园里所占有的空间主要是在郁郁葱葱的树冠以及树的幼芽嫩叶，和挂着附生的丝状地衣松萝，以及树皮上附生的块状的地衣等为食。
金丝猴,块状的地衣,RELATED_TO,D:\anyclaw\docs\熊猫知识\【熊猫知识】大熊猫的朋友 - 成都大熊猫繁育研究基地.md,它们在熊猫家园里所占有的空间主要是在郁郁葱葱的树冠以及树的幼芽嫩叶，和挂着附生的丝状地衣松萝，以及树皮上附生的块状的地衣等为食。
金丝猴,警戒情报,RELATED_TO,D:\anyclaw\docs\熊猫知识\【熊猫知识】大熊猫的朋友 - 成都大熊猫繁育研究基地.md,如发现异常的情况，会发出警报声，猴群听到立即鸦雀无声，同时也给视觉差的熊猫，提供了警戒的情报。
扭角羚,森林、灌丛和草甸之间,RELATED_TO,D:\anyclaw\docs\熊猫知识\【熊猫知识】大熊猫的朋友 - 成都大熊猫繁育研究基地.md,又叫牛羚或扭角羚，是森林、灌丛和草甸之间的游民。
扭角羚,上百的大群,RELATED_TO,D:\anyclaw\docs\熊猫知识\【熊猫知识】大熊猫的朋友 - 成都大熊猫繁育研究基地.md,在冬季可结成上百的大群，喜食许多灌丛植物的芽、叶、树皮以及各种青草，在冬季它们还吃熊猫不吃已枯萎的竹叶。
扭角羚,灌丛植物的芽、叶、树皮,RELATED_TO,D:\anyclaw\docs\熊猫知识\【熊猫知识】大熊猫的朋友 - 成都大熊猫繁育研究基地.md,在冬季可结成上百的大群，喜食许多灌丛植物的芽、叶、树皮以及各种青草，在冬季它们还吃熊猫不吃已枯萎的竹叶。
扭角羚,青草,RELATED_TO,D:\anyclaw\docs\熊猫知识\【熊猫知识】大熊猫的朋友 - 成都大熊猫繁育研究基地.md,在冬季可结成上百的大群，喜食许多灌丛植物的芽、叶、树皮以及各种青草，在冬季它们还吃熊猫不吃已枯萎的竹叶。
扭角羚,枯萎的竹叶,RELATED_TO,D:\anyclaw\docs\熊猫知识\【熊猫知识】大熊猫的朋友 - 成都大熊猫繁育研究基地.md,在冬季可结成上百的大群，喜食许多灌丛植物的芽、叶、树皮以及各种青草，在冬季它们还吃熊猫不吃已枯萎的竹叶。
毛冠鹿,密林和竹丛,RELATED_TO,D:\anyclaw\docs\熊猫知识\【熊猫知识】大熊猫的朋友 - 成都大熊猫繁育研究基地.md,毛冠鹿是密林和竹丛中以草类为食的君子
毛冠鹿,草类,RELATED_TO,D:\anyclaw\docs\熊猫知识\【熊猫知识】大熊猫的朋友 - 成都大熊猫繁育研究基地.md,毛冠鹿是密林和竹丛中以草类为食的君子
大熊猫,栖息地,RELATED_TO,D:\anyclaw\docs\熊猫知识\【熊猫知识】气味标记 - 成都大熊猫繁育研究基地.md,大熊猫大多数的交流都是通过留在栖息地的气味标记来实现的。
大熊猫,发情季节,RELATED_TO,D:\anyclaw\docs\熊猫知识\【熊猫知识】气味标记 - 成都大熊猫繁育研究基地.md,当它们想见面的时候，通常是发情季节，就会通过气味标记找到彼此。
大熊猫,声音交流,RELATED_TO,D:\anyclaw\docs\熊猫知识\【熊猫知识】气味标记 - 成都大熊猫繁育研究基地.md,一旦它们见面以后，就转为声音交流。
大熊猫,沉默,RELATED_TO,D:\anyclaw\docs\熊猫知识\【熊猫知识】气味标记 - 成都大熊猫繁育研究基地.md,当大熊猫在玩，或是简单地表示友好，没有交配或好斗的想法的时候，它们不会发出任何声音。
气味标记,竹林,RELATED_TO,D:\anyclaw\docs\熊猫知识\【熊猫知识】气味标记 - 成都大熊猫繁育研究基地.md,用气味来标记领土是大熊猫在竹林里保持和平的秘诀。
大熊猫,肛周腺体的分泌物,RELATED_TO,D:\anyclaw\docs\熊猫知识\【熊猫知识】气味标记 - 成都大熊猫繁育研究基地.md,大熊猫将肛周腺体的分泌物涂在柱子、树桩、墙上、地上以及它们经常经过的地方。
大熊猫,尿液,RELATED_TO,D:\anyclaw\docs\熊猫知识\【熊猫知识】气味标记 - 成都大熊猫繁育研究基地.md,大熊猫有好几种做标记的方式。它们经常用尿液，或尿液和肛周腺分泌物的混合来做标记。
大熊猫,晃动头部,RELATED_TO,D:\anyclaw\docs\熊猫知识\【熊猫知识】气味标记 - 成都大熊猫繁育研究基地.md,当它们做标记的时候，它们会晃动头部，嘴巴半张。
大熊猫,剥树皮,RELATED_TO,D:\anyclaw\docs\熊猫知识\【熊猫知识】气味标记 - 成都大熊猫繁育研究基地.md,做了标记以后，它们会在做标记的地方剥掉树皮，或留下抓痕，以引起其他大熊猫的注意。
大熊猫,留下抓痕,RELATED_TO,D:\anyclaw\docs\熊猫知识\【熊猫知识】气味标记 - 成都大熊猫繁育研究基地.md,做了标记以后，它们会在做标记的地方剥掉树皮，或留下抓痕，以引起其他大熊猫的注意。
大熊猫,回避行为,RELATED_TO,D:\anyclaw\docs\熊猫知识\【熊猫知识】气味标记 - 成都大熊猫繁育研究基地.md,在非发情季节的时候，一闻到陌生熊猫的气味它们就会走开。
雌性大熊猫,雌性大熊猫气味,RELATED_TO,D:\anyclaw\docs\熊猫知识\【熊猫知识】气味标记 - 成都大熊猫繁育研究基地.md,发情季节的时候，一只雌性大熊猫的气味可能就表示她已经做好交配的准备，并且希望吸引雄性前来。
大熊猫,相对较短的消化道,RELATED_TO,D:\anyclaw\docs\熊猫知识\【熊猫知识】消化 - 成都大熊猫繁育研究基地.md,大熊猫的消化道保留了祖先的特性，与肉食类动物相似，如相对较短的消化道、锋利的犬齿、单室胃，没有盲肠以及相对锋利的爪和较发达的肉垫。
大熊猫,单室胃,RELATED_TO,D:\anyclaw\docs\熊猫知识\【熊猫知识】消化 - 成都大熊猫繁育研究基地.md,大熊猫的消化道保留了祖先的特性，与肉食类动物相似，如相对较短的消化道、锋利的犬齿、单室胃，没有盲肠以及相对锋利的爪和较发达的肉垫。
大熊猫,无盲肠,RELATED_TO,D:\anyclaw\docs\熊猫知识\【熊猫知识】消化 - 成都大熊猫繁育研究基地.md,大熊猫的消化道保留了祖先的特性，与肉食类动物相似，如相对较短的消化道、锋利的犬齿、单室胃，没有盲肠以及相对锋利的爪和较发达的肉垫。
大熊猫,5~13个小时,RELATED_TO,D:\anyclaw\docs\熊猫知识\【熊猫知识】消化 - 成都大熊猫繁育研究基地.md,大熊猫5~13个小时就会排出粪便
大熊猫,缺乏消化纤维素的肠道微生物,RELATED_TO,D:\anyclaw\docs\熊猫知识\【熊猫知识】消化 - 成都大熊猫繁育研究基地.md,它的内脏内缺乏微生物来帮助它消化食物里面粗糙的纤维素。
大熊猫,不足17%,RELATED_TO,D:\anyclaw\docs\熊猫知识\【熊猫知识】消化 - 成都大熊猫繁育研究基地.md,大多数的植食性动物能消化它们食物的80％，而大熊猫不足17％。
大熊猫,缩短怀孕期,RELATED_TO,D:\anyclaw\docs\熊猫知识\【熊猫知识】消化 - 成都大熊猫繁育研究基地.md,大熊猫为了节约能量，尽量减少社会活动，减小活动范围，缩短怀孕期。
大熊猫,1600米至3500米,RELATED_TO,D:\anyclaw\docs\熊猫知识\【熊猫知识】生存环境 - 成都大熊猫繁育研究基地.md,大熊猫生活在海拔约1600米至3500米的茂密竹林里
大熊猫,长江上游的高山深谷,RELATED_TO,D:\anyclaw\docs\熊猫知识\【熊猫知识】生存环境 - 成都大熊猫繁育研究基地.md,大熊猫生活在海拔约1600米至3500米的茂密竹林里，那里位于长江上游的高山深谷
大熊猫,茂密竹林,RELATED_TO,D:\anyclaw\docs\熊猫知识\【熊猫知识】生存环境 - 成都大熊猫繁育研究基地.md,大熊猫生活在海拔约1600米至3500米的茂密竹林里
大熊猫,坳沟,RELATED_TO,D:\anyclaw\docs\熊猫知识\【熊猫知识】生存环境 - 成都大熊猫繁育研究基地.md,大熊猫活动的区域多在坳沟、山腹洼地、河谷阶地等20以下的缓坡地形
大熊猫,山腹洼地,RELATED_TO,D:\anyclaw\docs\熊猫知识\【熊猫知识】生存环境 - 成都大熊猫繁育研究基地.md,大熊猫活动的区域多在坳沟、山腹洼地、河谷阶地等20以下的缓坡地形
大熊猫,河谷阶地,RELATED_TO,D:\anyclaw\docs\熊猫知识\【熊猫知识】生存环境 - 成都大熊猫繁育研究基地.md,大熊猫活动的区域多在坳沟、山腹洼地、河谷阶地等20以下的缓坡地形
大熊猫,20以下的缓坡地形,RELATED_TO,D:\anyclaw\docs\熊猫知识\【熊猫知识】生存环境 - 成都大熊猫繁育研究基地.md,大熊猫活动的区域多在坳沟、山腹洼地、河谷阶地等20以下的缓坡地形
大熊猫生存环境,温凉潮湿,RELATED_TO,D:\anyclaw\docs\熊猫知识\【熊猫知识】生存环境 - 成都大熊猫繁育研究基地.md,那里位于长江上游的高山深谷，常年空气稀薄，云雾缭绕，为东南季风的迎风面，气候温凉潮湿，湿度常在80%以上，气温低于20摄氏度
大熊猫生存环境,湿度常在80%以上,RELATED_TO,D:\anyclaw\docs\熊猫知识\【熊猫知识】生存环境 - 成都大熊猫繁育研究基地.md,那里位于长江上游的高山深谷，常年空气稀薄，云雾缭绕，为东南季风的迎风面，气候温凉潮湿，湿度常在80%以上，气温低于20摄氏度
大熊猫生存环境,气温低于20摄氏度,RELATED_TO,D:\anyclaw\docs\熊猫知识\【熊猫知识】生存环境 - 成都大熊猫繁育研究基地.md,那里位于长江上游的高山深谷，常年空气稀薄，云雾缭绕，为东南季风的迎风面，气候温凉潮湿，湿度常在80%以上，气温低于20摄氏度
大熊猫生存环境,东南季风的迎风面,RELATED_TO,D:\anyclaw\docs\熊猫知识\【熊猫知识】生存环境 - 成都大熊猫繁育研究基地.md,那里位于长江上游的高山深谷，常年空气稀薄，云雾缭绕，为东南季风的迎风面
野外大熊猫分布和密度,竹子分布,RELATED_TO,D:\anyclaw\docs\熊猫知识\【熊猫知识】生存环境 - 成都大熊猫繁育研究基地.md,竹子、地形、水源的分布，是否有藏身处和哺育幼仔的巢穴以及山势等因素也会影响野外大熊猫的分布和密度
野外大熊猫分布和密度,地形分布,RELATED_TO,D:\anyclaw\docs\熊猫知识\【熊猫知识】生存环境 - 成都大熊猫繁育研究基地.md,竹子、地形、水源的分布，是否有藏身处和哺育幼仔的巢穴以及山势等因素也会影响野外大熊猫的分布和密度
野外大熊猫分布和密度,水源分布,RELATED_TO,D:\anyclaw\docs\熊猫知识\【熊猫知识】生存环境 - 成都大熊猫繁育研究基地.md,竹子、地形、水源的分布，是否有藏身处和哺育幼仔的巢穴以及山势等因素也会影响野外大熊猫的分布和密度
野外大熊猫分布和密度,藏身处,RELATED_TO,D:\anyclaw\docs\熊猫知识\【熊猫知识】生存环境 - 成都大熊猫繁育研究基地.md,竹子、地形、水源的分布，是否有藏身处和哺育幼仔的巢穴以及山势等因素也会影响野外大熊猫的分布和密度
野外大熊猫分布和密度,哺育幼仔的巢穴,RELATED_TO,D:\anyclaw\docs\熊猫知识\【熊猫知识】生存环境 - 成都大熊猫繁育研究基地.md,竹子、地形、水源的分布，是否有藏身处和哺育幼仔的巢穴以及山势等因素也会影响野外大熊猫的分布和密度
野外大熊猫分布和密度,山势,RELATED_TO,D:\anyclaw\docs\熊猫知识\【熊猫知识】生存环境 - 成都大熊猫繁育研究基地.md,竹子、地形、水源的分布，是否有藏身处和哺育幼仔的巢穴以及山势等因素也会影响野外大熊猫的分布和密度
大熊猫分布,人为的干扰,RELATED_TO,D:\anyclaw\docs\熊猫知识\【熊猫知识】生存环境 - 成都大熊猫繁育研究基地.md,人为的干扰是现今影响大熊猫分布的主要因素
疾病,大熊猫,RELATED_TO,D:\anyclaw\docs\熊猫知识\【熊猫知识】疾病 - 成都大熊猫繁育研究基地.md,在自然状况下，疾病可能是影响大熊猫生存的最大危害
疾病,消化系统疾病,RELATED_TO,D:\anyclaw\docs\熊猫知识\【熊猫知识】疾病 - 成都大熊猫繁育研究基地.md,消化、呼吸、神经、造血系统的疾病往往是致命的
疾病,呼吸系统疾病,RELATED_TO,D:\anyclaw\docs\熊猫知识\【熊猫知识】疾病 - 成都大熊猫繁育研究基地.md,消化、呼吸、神经、造血系统的疾病往往是致命的
疾病,神经系统疾病,RELATED_TO,D:\anyclaw\docs\熊猫知识\【熊猫知识】疾病 - 成都大熊猫繁育研究基地.md,消化、呼吸、神经、造血系统的疾病往往是致命的
疾病,造血系统疾病,RELATED_TO,D:\anyclaw\docs\熊猫知识\【熊猫知识】疾病 - 成都大熊猫繁育研究基地.md,消化、呼吸、神经、造血系统的疾病往往是致命的
大熊猫,肿瘤,RELATED_TO,D:\anyclaw\docs\熊猫知识\【熊猫知识】疾病 - 成都大熊猫繁育研究基地.md,还会出现各种肿瘤、体内外寄生虫病和皮肤病以及外伤等，都会影响大熊猫的健康和寿命。
大熊猫,体内外寄生虫病,RELATED_TO,D:\anyclaw\docs\熊猫知识\【熊猫知识】疾病 - 成都大熊猫繁育研究基地.md,还会出现各种肿瘤、体内外寄生虫病和皮肤病以及外伤等，都会影响大熊猫的健康和寿命。
大熊猫,皮肤病,RELATED_TO,D:\anyclaw\docs\熊猫知识\【熊猫知识】疾病 - 成都大熊猫繁育研究基地.md,还会出现各种肿瘤、体内外寄生虫病和皮肤病以及外伤等，都会影响大熊猫的健康和寿命。
大熊猫,外伤,RELATED_TO,D:\anyclaw\docs\熊猫知识\【熊猫知识】疾病 - 成都大熊猫繁育研究基地.md,还会出现各种肿瘤、体内外寄生虫病和皮肤病以及外伤等，都会影响大熊猫的健康和寿命。
寄生虫,熊猫蛔虫,RELATED_TO,D:\anyclaw\docs\熊猫知识\【熊猫知识】疾病 - 成都大熊猫繁育研究基地.md,寄生虫：熊猫蛔虫、蜱（p）、螨等
大肠杆菌,腹泻,RELATED_TO,D:\anyclaw\docs\熊猫知识\【熊猫知识】疾病 - 成都大熊猫繁育研究基地.md,感染性疾病：由大肠杆菌引起的腹泻、出血性肠炎，由犬瘟热病毒引起的熊猫犬瘟热病，细小病毒感染，真菌感染等
大肠杆菌,出血性肠炎,RELATED_TO,D:\anyclaw\docs\熊猫知识\【熊猫知识】疾病 - 成都大熊猫繁育研究基地.md,感染性疾病：由大肠杆菌引起的腹泻、出血性肠炎，由犬瘟热病毒引起的熊猫犬瘟热病，细小病毒感染，真菌感染等
犬瘟热病毒,熊猫犬瘟热病,RELATED_TO,D:\anyclaw\docs\熊猫知识\【熊猫知识】疾病 - 成都大熊猫繁育研究基地.md,感染性疾病：由大肠杆菌引起的腹泻、出血性肠炎，由犬瘟热病毒引起的熊猫犬瘟热病，细小病毒感染，真菌感染等
感染性疾病,细小病毒感染,RELATED_TO,D:\anyclaw\docs\熊猫知识\【熊猫知识】疾病 - 成都大熊猫繁育研究基地.md,感染性疾病：由大肠杆菌引起的腹泻、出血性肠炎，由犬瘟热病毒引起的熊猫犬瘟热病，细小病毒感染，真菌感染等
感染性疾病,真菌感染,RELATED_TO,D:\anyclaw\docs\熊猫知识\【熊猫知识】疾病 - 成都大熊猫繁育研究基地.md,感染性疾病：由大肠杆菌引起的腹泻、出血性肠炎，由犬瘟热病毒引起的熊猫犬瘟热病，细小病毒感染，真菌感染等
消化系统疾病,急性胃肠炎,RELATED_TO,D:\anyclaw\docs\熊猫知识\【熊猫知识】疾病 - 成都大熊猫繁育研究基地.md,消化系统疾病：急性胃肠炎、呕吐、腹泻、便血、口炎、龋齿、肠梗阻、肠扭转、胃及十二指肠溃疡、肝部病变等。
消化系统疾病,呕吐,RELATED_TO,D:\anyclaw\docs\熊猫知识\【熊猫知识】疾病 - 成都大熊猫繁育研究基地.md,消化系统疾病：急性胃肠炎、呕吐、腹泻、便血、口炎、龋齿、肠梗阻、肠扭转、胃及十二指肠溃疡、肝部病变等。
消化系统疾病,腹泻,RELATED_TO,D:\anyclaw\docs\熊猫知识\【熊猫知识】疾病 - 成都大熊猫繁育研究基地.md,消化系统疾病：急性胃肠炎、呕吐、腹泻、便血、口炎、龋齿、肠梗阻、肠扭转、胃及十二指肠溃疡、肝部病变等。
消化系统疾病,便血,RELATED_TO,D:\anyclaw\docs\熊猫知识\【熊猫知识】疾病 - 成都大熊猫繁育研究基地.md,消化系统疾病：急性胃肠炎、呕吐、腹泻、便血、口炎、龋齿、肠梗阻、肠扭转、胃及十二指肠溃疡、肝部病变等。
消化系统疾病,口炎,RELATED_TO,D:\anyclaw\docs\熊猫知识\【熊猫知识】疾病 - 成都大熊猫繁育研究基地.md,消化系统疾病：急性胃肠炎、呕吐、腹泻、便血、口炎、龋齿、肠梗阻、肠扭转、胃及十二指肠溃疡、肝部病变等。
消化系统疾病,龋齿,RELATED_TO,D:\anyclaw\docs\熊猫知识\【熊猫知识】疾病 - 成都大熊猫繁育研究基地.md,消化系统疾病：急性胃肠炎、呕吐、腹泻、便血、口炎、龋齿、肠梗阻、肠扭转、胃及十二指肠溃疡、肝部病变等。
消化系统疾病,肠梗阻,RELATED_TO,D:\anyclaw\docs\熊猫知识\【熊猫知识】疾病 - 成都大熊猫繁育研究基地.md,消化系统疾病：急性胃肠炎、呕吐、腹泻、便血、口炎、龋齿、肠梗阻、肠扭转、胃及十二指肠溃疡、肝部病变等。
消化系统疾病,肠扭转,RELATED_TO,D:\anyclaw\docs\熊猫知识\【熊猫知识】疾病 - 成都大熊猫繁育研究基地.md,消化系统疾病：急性胃肠炎、呕吐、腹泻、便血、口炎、龋齿、肠梗阻、肠扭转、胃及十二指肠溃疡、肝部病变等。
消化系统疾病,胃及十二指肠溃疡,RELATED_TO,D:\anyclaw\docs\熊猫知识\【熊猫知识】疾病 - 成都大熊猫繁育研究基地.md,消化系统疾病：急性胃肠炎、呕吐、腹泻、便血、口炎、龋齿、肠梗阻、肠扭转、胃及十二指肠溃疡、肝部病变等。
消化系统疾病,肝部病变,RELATED_TO,D:\anyclaw\docs\熊猫知识\【熊猫知识】疾病 - 成都大熊猫繁育研究基地.md,消化系统疾病：急性胃肠炎、呕吐、腹泻、便血、口炎、龋齿、肠梗阻、肠扭转、胃及十二指肠溃疡、肝部病变等。
呼吸系统疾病,感冒,RELATED_TO,D:\anyclaw\docs\熊猫知识\【熊猫知识】疾病 - 成都大熊猫繁育研究基地.md,呼吸系统疾病：感冒、支气管炎、肺炎等
呼吸系统疾病,支气管炎,RELATED_TO,D:\anyclaw\docs\熊猫知识\【熊猫知识】疾病 - 成都大熊猫繁育研究基地.md,呼吸系统疾病：感冒、支气管炎、肺炎等
呼吸系统疾病,肺炎,RELATED_TO,D:\anyclaw\docs\熊猫知识\【熊猫知识】疾病 - 成都大熊猫繁育研究基地.md,呼吸系统疾病：感冒、支气管炎、肺炎等
泌尿系统疾病,肾炎,RELATED_TO,D:\anyclaw\docs\熊猫知识\【熊猫知识】疾病 - 成都大熊猫繁育研究基地.md,泌尿系统疾病：肾炎、肾衰竭
泌尿系统疾病,肾衰竭,RELATED_TO,D:\anyclaw\docs\熊猫知识\【熊猫知识】疾病 - 成都大熊猫繁育研究基地.md,泌尿系统疾病：肾炎、肾衰竭
神经系统疾病,癫痫病,RELATED_TO,D:\anyclaw\docs\熊猫知识\【熊猫知识】疾病 - 成都大熊猫繁育研究基地.md,神经系统疾病：癫痫病
营养代谢,营养不良综合征,RELATED_TO,D:\anyclaw\docs\熊猫知识\【熊猫知识】疾病 - 成都大熊猫繁育研究基地.md,营养代谢：营养不良综合征、腹水、低血糖、糖尿病、甲状腺功能减退、过敏、中暑
营养代谢,腹水,RELATED_TO,D:\anyclaw\docs\熊猫知识\【熊猫知识】疾病 - 成都大熊猫繁育研究基地.md,营养代谢：营养不良综合征、腹水、低血糖、糖尿病、甲状腺功能减退、过敏、中暑
营养代谢,低血糖,RELATED_TO,D:\anyclaw\docs\熊猫知识\【熊猫知识】疾病 - 成都大熊猫繁育研究基地.md,营养代谢：营养不良综合征、腹水、低血糖、糖尿病、甲状腺功能减退、过敏、中暑
营养代谢,糖尿病,RELATED_TO,D:\anyclaw\docs\熊猫知识\【熊猫知识】疾病 - 成都大熊猫繁育研究基地.md,营养代谢：营养不良综合征、腹水、低血糖、糖尿病、甲状腺功能减退、过敏、中暑
营养代谢,甲状腺功能减退,RELATED_TO,D:\anyclaw\docs\熊猫知识\【熊猫知识】疾病 - 成都大熊猫繁育研究基地.md,营养代谢：营养不良综合征、腹水、低血糖、糖尿病、甲状腺功能减退、过敏、中暑
营养代谢,过敏,RELATED_TO,D:\anyclaw\docs\熊猫知识\【熊猫知识】疾病 - 成都大熊猫繁育研究基地.md,营养代谢：营养不良综合征、腹水、低血糖、糖尿病、甲状腺功能减退、过敏、中暑
营养代谢,中暑,RELATED_TO,D:\anyclaw\docs\熊猫知识\【熊猫知识】疾病 - 成都大熊猫繁育研究基地.md,营养代谢：营养不良综合征、腹水、低血糖、糖尿病、甲状腺功能减退、过敏、中暑
造血系统疾病,溶血性贫血,RELATED_TO,D:\anyclaw\docs\熊猫知识\【熊猫知识】疾病 - 成都大熊猫繁育研究基地.md,造血系统疾病：溶血性贫血、心包炎、动脉硬化
造血系统疾病,心包炎,RELATED_TO,D:\anyclaw\docs\熊猫知识\【熊猫知识】疾病 - 成都大熊猫繁育研究基地.md,造血系统疾病：溶血性贫血、心包炎、动脉硬化
造血系统疾病,动脉硬化,RELATED_TO,D:\anyclaw\docs\熊猫知识\【熊猫知识】疾病 - 成都大熊猫繁育研究基地.md,造血系统疾病：溶血性贫血、心包炎、动脉硬化
大熊猫妈妈,一年半到两年,RELATED_TO,D:\anyclaw\docs\熊猫知识\【熊猫知识】育幼生长 - 成都大熊猫繁育研究基地.md,大熊猫妈妈通常需要一年半到两年的时间来照顾她的孩子。
大熊猫,隔年,RELATED_TO,D:\anyclaw\docs\熊猫知识\【熊猫知识】育幼生长 - 成都大熊猫繁育研究基地.md,大熊猫一般是隔年产子。
大熊猫,83~200余天,RELATED_TO,D:\anyclaw\docs\熊猫知识\【熊猫知识】育幼生长 - 成都大熊猫繁育研究基地.md,大熊猫妊娠期为83~200余天，甚至出现了324天的特例。
大熊猫,324天,RELATED_TO,D:\anyclaw\docs\熊猫知识\【熊猫知识】育幼生长 - 成都大熊猫繁育研究基地.md,甚至出现了324天的特例。
大熊猫幼子,7~9月,RELATED_TO,D:\anyclaw\docs\熊猫知识\【熊猫知识】育幼生长 - 成都大熊猫繁育研究基地.md,幼子通常在7~9月出生
大熊猫幼子,隐蔽的树洞,RELATED_TO,D:\anyclaw\docs\熊猫知识\【熊猫知识】育幼生长 - 成都大熊猫繁育研究基地.md,出生的巢穴通常是一个隐蔽的树洞，或天然的岩洞
大熊猫幼子,天然的岩洞,RELATED_TO,D:\anyclaw\docs\熊猫知识\【熊猫知识】育幼生长 - 成都大熊猫繁育研究基地.md,出生的巢穴通常是一个隐蔽的树洞，或天然的岩洞
大熊猫幼仔,120克,RELATED_TO,D:\anyclaw\docs\熊猫知识\【熊猫知识】育幼生长 - 成都大熊猫繁育研究基地.md,刚出生：初生幼仔体重仅仅是母亲体重的1%，平均体重仅120克左右，最轻的为42.8克，最重的为225克。
大熊猫幼仔,42.8克,RELATED_TO,D:\anyclaw\docs\熊猫知识\【熊猫知识】育幼生长 - 成都大熊猫繁育研究基地.md,最轻的为42.8克
大熊猫幼仔,225克,RELATED_TO,D:\anyclaw\docs\熊猫知识\【熊猫知识】育幼生长 - 成都大熊猫繁育研究基地.md,最重的为225克。
大熊猫幼仔,一到两周,RELATED_TO,D:\anyclaw\docs\熊猫知识\【熊猫知识】育幼生长 - 成都大熊猫繁育研究基地.md,一到两周：肩带、四肢和耳朵渐渐变黑。
大熊猫幼仔,1~2公斤,RELATED_TO,D:\anyclaw\docs\熊猫知识\【熊猫知识】育幼生长 - 成都大熊猫繁育研究基地.md,一个月：体重1~2公斤。长出黑白相间的毛，变得更像妈妈。但还不能行走。
大熊猫幼仔,六到八周,RELATED_TO,D:\anyclaw\docs\熊猫知识\【熊猫知识】育幼生长 - 成都大熊猫繁育研究基地.md,六到八周：可以睁眼。
大熊猫幼仔,三个月,RELATED_TO,D:\anyclaw\docs\熊猫知识\【熊猫知识】育幼生长 - 成都大熊猫繁育研究基地.md,三个月：可以慢慢地爬动了。
大熊猫幼仔,半岁,RELATED_TO,D:\anyclaw\docs\熊猫知识\【熊猫知识】育幼生长 - 成都大熊猫繁育研究基地.md,半岁：可以自由行走，开始学吃竹子。
大熊猫幼仔,半岁,RELATED_TO,D:\anyclaw\docs\熊猫知识\【熊猫知识】育幼生长 - 成都大熊猫繁育研究基地.md,半岁：可以自由行走，开始学吃竹子。
大熊猫,一岁,RELATED_TO,D:\anyclaw\docs\熊猫知识\【熊猫知识】育幼生长 - 成都大熊猫繁育研究基地.md,一岁：开始长出恒牙。
大熊猫幼仔,一岁半,RELATED_TO,D:\anyclaw\docs\熊猫知识\【熊猫知识】育幼生长 - 成都大熊猫繁育研究基地.md,一岁半：离开母亲，独立生活。
大熊猫,一岁半前,RELATED_TO,D:\anyclaw\docs\熊猫知识\【熊猫知识】育幼生长 - 成都大熊猫繁育研究基地.md,幼年：一岁半前为幼年阶段。
大熊猫,一岁半到性成熟前,RELATED_TO,D:\anyclaw\docs\熊猫知识\【熊猫知识】育幼生长 - 成都大熊猫繁育研究基地.md,亚成年：一岁半到性成熟前为亚成年阶段
大熊猫,性成熟后,RELATED_TO,D:\anyclaw\docs\熊猫知识\【熊猫知识】育幼生长 - 成都大熊猫繁育研究基地.md,成年：性成熟后为成年阶段。
大熊猫,160~180厘米,RELATED_TO,D:\anyclaw\docs\熊猫知识\【熊猫知识】育幼生长 - 成都大熊猫繁育研究基地.md,体长约160~180厘米，体重约80~120公斤。
大熊猫,80~120公斤,RELATED_TO,D:\anyclaw\docs\熊猫知识\【熊猫知识】育幼生长 - 成都大熊猫繁育研究基地.md,体长约160~180厘米，体重约80~120公斤。
大熊猫妈妈,野外双胞胎中较弱个体,RELATED_TO,D:\anyclaw\docs\熊猫知识\【熊猫知识】育幼生长 - 成都大熊猫繁育研究基地.md,在野外，如果出生的是双胞胎（圈养下大熊猫产双胞胎比例近50%），大熊猫妈妈通常会忽视或拒绝较弱的一个，这能保证至少一只成活。
大熊猫,50%,RELATED_TO,D:\anyclaw\docs\熊猫知识\【熊猫知识】育幼生长 - 成都大熊猫繁育研究基地.md,圈养下大熊猫产双胞胎比例近50%
大熊猫妈妈,会阴部,RELATED_TO,D:\anyclaw\docs\熊猫知识\【熊猫知识】育幼生长 - 成都大熊猫繁育研究基地.md,由于新生儿还没有自主排出大、小便的能力，熊猫妈妈会用舌头舔新生儿的会阴部，有效地刺激他们排便。
大熊猫幼仔,吃奶、排便、受冷、过热、其他不适,RELATED_TO,D:\anyclaw\docs\熊猫知识\【熊猫知识】育幼生长 - 成都大熊猫繁育研究基地.md,幼仔的叫声是母仔间联系非常重要的通讯工具，幼仔想吃奶、想排便、受冷或过热或其他原因的不适，幼仔都通过不同叫声提醒妈妈满足其不同需要。
初乳,蛋白质、脂肪、维生素、各种酶、人工无法合成的抗体,RELATED_TO,D:\anyclaw\docs\熊猫知识\【熊猫知识】育幼生长 - 成都大熊猫繁育研究基地.md,母乳是大熊猫宝宝的最佳营养来源，尤其是初乳，除了有十分丰富的必须营养物质如蛋白质、脂肪、维生素和各种酶外，还含有大量人工无法合成的抗体，帮助宝宝有效抵抗各种疾病的侵害，并有助于宝宝免疫系统的发育。
初乳,抵抗疾病、促进免疫系统发育,RELATED_TO,D:\anyclaw\docs\熊猫知识\【熊猫知识】育幼生长 - 成都大熊猫繁育研究基地.md,帮助宝宝有效抵抗各种疾病的侵害，并有助于宝宝免疫系统的发育。
